,formulaA,formulaB,formulaA_elements_AtomicVolume,formulaB_elements_AtomicVolume,formulaA_elements_AtomicWeight,formulaB_elements_AtomicWeight,formulaA_elements_BoilingT,formulaB_elements_BoilingT,formulaA_elements_BulkModulus,formulaB_elements_BulkModulus,formulaA_elements_Column,formulaB_elements_Column,formulaA_elements_CovalentRadius,formulaB_elements_CovalentRadius,formulaA_elements_Density,formulaB_elements_Density,formulaA_elements_ElectronSurfaceDensityWS,formulaB_elements_ElectronSurfaceDensityWS,formulaA_elements_Electronegativity,formulaB_elements_Electronegativity,formulaA_elements_FirstIonizationEnergy,formulaB_elements_FirstIonizationEnergy,formulaA_elements_GSbandgap,formulaB_elements_GSbandgap,formulaA_elements_GSenergy_pa,formulaB_elements_GSenergy_pa,formulaA_elements_GSestBCClatcnt,formulaB_elements_GSestBCClatcnt,formulaA_elements_GSestFCClatcnt,formulaB_elements_GSestFCClatcnt,formulaA_elements_GSmagmom,formulaB_elements_GSmagmom,formulaA_elements_GSvolume_pa,formulaB_elements_GSvolume_pa,formulaA_elements_HHIp,formulaB_elements_HHIp,formulaA_elements_HHIr,formulaB_elements_HHIr,formulaA_elements_HeatCapacityMass,formulaB_elements_HeatCapacityMass,formulaA_elements_HeatCapacityMolar,formulaB_elements_HeatCapacityMolar,formulaA_elements_HeatFusion,formulaB_elements_HeatFusion,formulaA_elements_ICSDVolume,formulaB_elements_ICSDVolume,formulaA_elements_IsAlkali,formulaB_elements_IsAlkali,formulaA_elements_IsDBlock,formulaB_elements_IsDBlock,formulaA_elements_IsFBlock,formulaB_elements_IsFBlock,formulaA_elements_IsMetal,formulaB_elements_IsMetal,formulaA_elements_IsMetalloid,formulaB_elements_IsMetalloid,formulaA_elements_IsNonmetal,formulaB_elements_IsNonmetal,formulaA_elements_MeltingT,formulaB_elements_MeltingT,formulaA_elements_MendeleevNumber,formulaB_elements_MendeleevNumber,formulaA_elements_MiracleRadius,formulaB_elements_MiracleRadius,formulaA_elements_NUnfilled,formulaB_elements_NUnfilled,formulaA_elements_NValance,formulaB_elements_NValance,formulaA_elements_NdUnfilled,formulaB_elements_NdUnfilled,formulaA_elements_NdValence,formulaB_elements_NdValence,formulaA_elements_NfUnfilled,formulaB_elements_NfUnfilled,formulaA_elements_NfValence,formulaB_elements_NfValence,formulaA_elements_NpUnfilled,formulaB_elements_NpUnfilled,formulaA_elements_NpValence,formulaB_elements_NpValence,formulaA_elements_NsUnfilled,formulaB_elements_NsUnfilled,formulaA_elements_NsValence,formulaB_elements_NsValence,formulaA_elements_Number,formulaB_elements_Number,formulaA_elements_Polarizability,formulaB_elements_Polarizability,formulaA_elements_Row,formulaB_elements_Row,formulaA_elements_ShearModulus,formulaB_elements_ShearModulus,formulaA_elements_SpaceGroupNumber,formulaB_elements_SpaceGroupNumber,avg_coordination_A,avg_coordination_B,avg_nearest_neighbor_distance_A,avg_nearest_neighbor_distance_B
1577,Pa,Sb,24.96116063,30.19142344,231.03586,121.76,4273.0,1860.0,0.0,42.0,3,15,200,139,15370.0,6697.0,0.0,1.26,1.5,2.05,5.89,8.60839,0.0,0.0,-9.49741247,-4.11736234,3.692852039,3.981581991,4.652702018,5.016478962,0.0,0.0,25.18,31.56,0,7900,0,3400,0.0,0.207,0.0,25.23,12.34,19.79,24.94,30.21,0,0,0,0,1,0,1,1,0,1,0,0,1845.0,903.78,18,85,165,155,21,3,5,15,9,0,1,10,12,0,2,0,0,3,0,3,0,0,2,2,91,51,25.4,6.6,7,5,0.0,20.0,139,166,12.0,3.0,3.29125,2.9544900000000003
1578,Pa,Sr,24.96116063,55.32313078,231.03586,87.62,4273.0,1655.0,0.0,0.0,3,2,200,195,15370.0,2630.0,0.0,0.84,1.5,0.95,5.89,5.69485,0.0,0.0,-9.49741247,-1.6828136000000002,3.692852039,4.768954732,4.652702018,6.008506453,0.0,0.0,25.18,54.23,0,4200,0,3000,0.0,0.306,0.0,26.79,12.34,7.43,24.94,56.08,0,1,0,0,1,0,1,1,0,0,0,0,1845.0,1050.0,18,8,165,212,21,0,5,2,9,0,1,0,12,0,2,0,0,0,0,0,0,0,2,2,91,38,25.4,25.55,7,5,0.0,6.1,139,225,12.0,12.0,3.29125,4.26546
1579,Pa,Te,24.96116063,33.95668872,231.03586,127.6,4273.0,1261.0,0.0,65.0,3,16,200,138,15370.0,6240.0,0.0,0.0,1.5,2.1,5.89,9.0096,0.0,0.46399999999999997,-9.49741247,-3.141302507,3.692852039,4.111975037,4.652702018,5.180763906,0.0,0.0,25.18,34.76333333,0,2900,0,4900,0.0,0.20199999999999999,0.0,25.73,12.34,17.38,24.94,33.94,0,0,0,0,1,0,1,0,0,1,0,0,1845.0,722.66,18,90,165,140,21,2,5,16,9,0,1,10,12,0,2,0,0,2,0,4,0,0,2,2,91,52,25.4,5.5,7,5,0.0,16.0,139,152,12.0,2.0,3.29125,2.89227
1580,Pa,Th,24.96116063,32.86568321,231.03586,232.03806,4273.0,5093.0,0.0,54.0,3,3,200,206,15370.0,11724.0,0.0,1.28,1.5,1.3,5.89,6.3067,0.0,0.0,-9.49741247,-7.41254306,3.692852039,4.015357627,4.652702018,5.059033597,0.0,0.0,25.18,32.37,0,0,0,0,0.0,0.11800000000000001,0.0,27.32,12.34,13.81,24.94,32.86,0,0,0,0,1,1,1,1,0,0,0,0,1845.0,2023.0,18,16,165,178,21,8,5,4,9,8,1,2,12,0,2,0,0,0,0,0,0,0,2,2,91,90,25.4,32.1,7,7,0.0,31.0,139,225,12.0,12.0,3.29125,3.5605900000000004
1581,Pa,Ti,24.96116063,17.63631716,231.03586,47.867,4273.0,3560.0,0.0,110.0,3,4,200,160,15370.0,4507.0,0.0,1.52,1.5,1.54,5.89,6.828119999999999,0.0,0.0,-9.49741247,-7.77522712,3.692852039,3.2197991210000003,4.652702018,4.056692689,0.0,2.25e-05,25.18,16.69,0,1100,0,1600,0.0,0.524,0.0,25.06,12.34,14.15,24.94,17.67,0,0,0,1,1,0,1,1,0,0,0,0,1845.0,1941.0,18,43,165,142,21,8,5,4,9,8,1,2,12,0,2,0,0,0,0,0,0,0,2,2,91,22,25.4,14.6,7,4,0.0,44.0,139,194,12.0,8.0,3.29125,2.70452
1582,Pa,U,24.96116063,20.7488474,231.03586,238.02891,4273.0,4200.0,0.0,100.0,3,3,200,196,15370.0,19050.0,0.0,1.51,1.5,1.38,5.89,6.1941,0.0,0.0,-9.49741247,-11.29233996,3.692852039,3.42137628,4.652702018,4.310663995,0.0,0.0,25.18,20.025,0,0,0,0,0.0,0.11599999999999999,0.0,27.665,12.34,9.14,24.94,21.18,0,0,0,0,1,1,1,1,0,0,0,0,1845.0,1408.0,18,20,165,158,21,20,5,6,9,9,1,1,12,11,2,3,0,0,0,0,0,0,2,2,91,92,25.4,24.9,7,7,0.0,111.0,139,63,12.0,4.0,3.29125,2.70235
1583,Pa,V,24.96116063,13.84489822,231.03586,50.9415,4273.0,3680.0,0.0,160.0,3,5,200,153,15370.0,6110.0,0.0,1.64,1.5,1.63,5.89,6.7461899999999995,0.0,0.0,-9.49741247,-8.93926069,3.692852039,2.963255488,4.652702018,3.733467966,0.0,0.0,25.18,13.01,0,3300,0,3400,0.0,0.489,0.0,24.89,12.34,21.5,24.94,13.88,0,0,0,1,1,0,1,1,0,0,0,0,1845.0,2183.0,18,46,165,134,21,7,5,5,9,7,1,3,12,0,2,0,0,0,0,0,0,0,2,2,91,23,25.4,12.4,7,4,0.0,47.0,139,229,12.0,8.0,3.29125,2.59229
1584,Pa,W,24.96116063,15.85873442,231.03586,183.84,4273.0,5828.0,0.0,310.0,3,6,200,162,15370.0,19250.0,0.0,1.81,1.5,2.36,5.89,7.8640300000000005,0.0,0.0,-9.49741247,-12.95880062,3.692852039,3.1781057510000004,4.652702018,4.004162334,0.0,0.0,25.18,16.05,0,7000,0,4300,0.0,0.132,0.0,24.27,12.34,52.31,24.94,15.85,0,0,0,1,1,0,1,1,0,0,0,0,1845.0,3695.0,18,51,165,135,21,6,5,20,9,6,1,4,12,0,2,14,0,0,0,0,0,0,2,2,91,74,25.4,11.1,7,6,0.0,161.0,139,229,12.0,8.0,3.29125,2.76038
1585,Pa,Zn,24.96116063,15.20568373,231.03586,65.38,4273.0,1180.0,0.0,70.0,3,12,200,122,15370.0,7140.0,0.0,1.32,1.5,1.65,5.89,9.394199,0.0,0.0,-9.49741247,-1.239999915,3.692852039,3.0336942239999996,4.652702018,3.822215211,0.0,0.0,25.18,13.96,0,1600,0,1900,0.0,0.38799999999999996,0.0,25.39,12.34,7.068,24.94,15.19,0,0,0,1,1,0,1,1,0,0,0,0,1845.0,692.68,18,69,165,140,21,0,5,12,9,0,1,10,12,0,2,0,0,0,0,0,0,0,2,2,91,30,25.4,-5.816666667000001,7,4,0.0,43.0,139,194,12.0,6.0,3.29125,2.62673
1586,Pa,Zr,24.96116063,23.26594327,231.03586,91.22399999999999,4273.0,4682.0,0.0,0.0,3,4,200,175,15370.0,6511.0,0.0,1.41,1.5,1.33,5.89,6.6339,0.0,0.0,-9.49741247,-8.545958555,3.692852039,3.593145393,4.652702018,4.527079516000001,0.0,0.0,25.18,23.195,0,3400,0,2600,0.0,0.278,0.0,25.36,12.34,21.0,24.94,23.29,0,0,0,1,1,0,1,1,0,0,0,0,1845.0,2128.0,18,44,165,158,21,8,5,4,9,8,1,2,12,0,2,0,0,0,0,0,0,0,2,2,91,40,25.4,17.9,7,5,0.0,33.0,139,194,12.0,12.0,3.29125,3.1914700000000003
1587,Pb,Ac,30.34142301,37.43308629999999,207.2,227.0,2022.0,3473.0,46.0,0.0,14,3,146,215,11340.0,10070.0,1.15,0.0,2.33,1.1,7.4166300000000005,5.17,0.0,0.0,-3.62902961,-4.1050022980000005,3.830865877,4.465163104,4.826588558,5.625752986,0.0,0.0,28.11,44.5125,2700,0,1800,0,0.13,0.12,24.7,27.2,4.774,12.0,30.32,37.45,0,0,0,0,0,1,1,1,0,0,0,0,600.61,1323.0,81,14,174,0,4,9,28,3,0,9,10,1,0,0,14,0,4,0,2,0,0,0,2,2,82,89,6.995,32.1,6,7,5.6,0.0,225,225,12.0,12.0,3.5745400000000003,3.99462
1588,Pb,Au,30.34142301,16.94706362,207.2,196.966569,2022.0,3129.0,46.0,220.0,14,11,146,136,11340.0,19300.0,1.15,1.57,2.33,2.54,7.4166300000000005,9.225530000000001,0.0,0.0,-3.62902961,-3.20969261,3.830865877,3.2204420519999997,4.826588558,4.0575027310000005,0.0,0.0,28.11,16.7,2700,1100,1800,1000,0.13,0.129,24.7,25.418000000000003,4.774,12.55,30.32,16.96,0,0,0,1,0,0,1,1,0,0,0,0,600.61,1337.33,81,66,174,143,4,1,28,25,0,0,10,10,0,0,14,14,4,0,2,0,0,1,2,1,82,79,6.995,5.8,6,6,5.6,27.0,225,225,12.0,12.0,3.5745400000000003,2.94955
1589,Pb,Ce,30.34142301,34.78450148,207.2,140.116,2022.0,3633.0,46.0,22.0,14,3,146,204,11340.0,6689.0,1.15,1.19,2.33,1.12,7.4166300000000005,5.5387,0.0,0.0,-3.62902961,-4.77656965,3.830865877,4.207394381,4.826588558,5.300984746,0.0,0.0,28.11,37.24,2700,9500,1800,3100,0.13,0.192,24.7,26.94,4.774,5.46,30.32,34.47,0,0,0,0,0,1,1,1,0,0,0,0,600.61,1071.0,81,15,174,182,4,22,28,4,0,9,10,1,0,13,14,1,4,0,2,0,0,0,2,2,82,58,6.995,29.6,6,6,5.6,14.0,225,194,12.0,12.0,3.5745400000000003,3.33785
1590,Pb,Co,30.34142301,10.99586068,207.2,58.933195,2022.0,3200.0,46.0,180.0,14,9,146,126,11340.0,8900.0,1.15,1.75,2.33,1.88,7.4166300000000005,7.881010000000001,0.0,0.0,-3.62902961,-7.080389145,3.830865877,2.7364067480000003,4.826588558,3.447656463,0.0,1.5484712,28.11,10.245,2700,3100,1800,2700,0.13,0.42100000000000004,24.7,24.81,4.774,16.2,30.32,11.12,0,0,0,1,0,0,1,1,0,0,0,0,600.61,1768.0,81,58,174,125,4,3,28,9,0,3,10,7,0,0,14,0,4,0,2,0,0,0,2,2,82,27,6.995,7.5,6,4,5.6,75.0,225,194,12.0,12.0,3.5745400000000003,2.4802400000000002
1591,Pb,Eu,30.34142301,48.12129236,207.2,151.964,2022.0,1800.0,46.0,8.3,14,3,146,198,11340.0,5244.0,1.15,0.88,2.33,1.185,7.4166300000000005,5.670380000000001,0.0,0.0,-3.62902961,-1.82958684,3.830865877,4.177811939,4.826588558,5.263713205,0.0,0.0,28.11,36.46,2700,9500,1800,3100,0.13,0.182,24.7,27.66,4.774,9.21,30.32,48.53,0,0,0,0,0,1,1,1,0,0,0,0,600.61,1095.0,81,25,174,196,4,7,28,9,0,0,10,0,0,7,14,7,4,0,2,0,0,0,2,2,82,63,6.995,27.7,6,6,5.6,7.9,225,229,12.0,12.0,3.5745400000000003,4.00957
1592,Pb,Fe,30.34142301,11.77736497,207.2,55.845,2022.0,3134.0,46.0,170.0,14,8,146,132,11340.0,7874.0,1.15,1.77,2.33,1.83,7.4166300000000005,7.9024,0.0,0.0,-3.62902961,-8.28548436,3.830865877,2.7789233789999996,4.826588558,3.501224062,0.0,2.1106627999999996,28.11,10.73,2700,2400,1800,1400,0.13,0.449,24.7,25.1,4.774,13.81,30.32,11.78,0,0,0,1,0,0,1,1,0,0,0,0,600.61,1811.0,81,55,174,125,4,4,28,8,0,4,10,6,0,0,14,0,4,0,2,0,0,0,2,2,82,26,6.995,8.4,6,4,5.6,82.0,225,229,12.0,8.0,3.5745400000000003,2.46654
1593,Pb,Hg,30.34142301,24.61174207,207.2,200.59,2022.0,629.73,46.0,25.0,14,12,146,132,11340.0,13534.0,1.15,1.24,2.33,2.0,7.4166300000000005,10.4375,0.0,0.0,-3.62902961,-0.250105562,3.830865877,3.695665057,4.826588558,4.656246199,0.0,0.0,28.11,25.23758621,2700,5500,1800,3100,0.13,0.14,24.7,27.983,4.774,2.295,30.32,23.82,0,0,0,1,0,0,1,1,0,0,0,0,600.61,234.32,81,71,174,152,4,0,28,26,0,0,10,10,0,0,14,14,4,0,2,0,0,0,2,2,82,80,6.995,5.36,6,6,5.6,0.0,225,166,12.0,12.0,3.5745400000000003,3.3977
1594,Pb,Ho,30.34142301,31.14037991,207.2,164.93032,2022.0,2973.0,46.0,40.0,14,3,146,192,11340.0,8795.0,1.15,1.22,2.33,1.23,7.4166300000000005,6.0215,0.0,0.0,-3.62902961,-4.577416877,3.830865877,3.9465101189999996,4.826588558,4.972291172,0.0,0.0,28.11,30.73333333,2700,9500,1800,3100,0.13,0.165,24.7,27.15,4.774,11.76,30.32,31.11,0,0,0,0,0,1,1,1,0,0,0,0,600.61,1747.0,81,33,174,177,4,3,28,13,0,0,10,0,0,3,14,11,4,0,2,0,0,0,2,2,82,67,6.995,23.6,6,6,5.6,26.0,225,194,12.0,12.0,3.5745400000000003,3.4811199999999998
1595,Pb,In,30.34142301,26.08265816,207.2,114.818,2022.0,2345.0,46.0,0.0,14,13,146,142,11340.0,7310.0,1.15,1.17,2.33,1.78,7.4166300000000005,5.78636,0.0,0.0,-3.62902961,-2.66680196,3.830865877,3.647317727,4.826588558,4.595332378999999,0.0,0.0,28.11,24.26,2700,3300,1800,2000,0.13,0.233,24.7,26.74,4.774,3.2910000000000004,30.32,26.14,0,0,0,0,0,0,1,1,0,0,0,0,600.61,429.75,81,75,174,155,4,5,28,13,0,0,10,10,0,0,14,0,4,5,2,1,0,0,2,2,82,49,6.995,9.65,6,5,5.6,0.0,225,139,12.0,12.0,3.5745400000000003,3.33944
1596,Pb,La,30.34142301,37.53064612,207.2,138.90547,2022.0,3737.0,46.0,28.0,14,3,146,207,11340.0,6146.0,1.15,1.18,2.33,1.1,7.4166300000000005,5.5769,0.0,0.0,-3.62902961,-4.927546185,3.830865877,4.194456026,4.826588558,5.28468344,0.0,0.0,28.11,36.8975,2700,9500,1800,3100,0.13,0.195,24.7,27.11,4.774,6.2,30.32,37.42,0,0,0,0,0,1,1,1,0,0,0,0,600.61,1193.0,81,13,174,187,4,9,28,3,0,9,10,1,0,0,14,0,4,0,2,0,0,0,2,2,82,57,6.995,31.1,6,6,5.6,14.0,225,194,12.0,12.0,3.5745400000000003,3.7199800000000005
1597,Pb,Li,30.34142301,21.54405808,207.2,6.941,2022.0,1615.0,46.0,11.0,14,1,146,128,11340.0,535.0,1.15,0.98,2.33,0.98,7.4166300000000005,5.391719,0.0,0.0,-3.62902961,-1.86988691,3.830865877,3.2135708380000003,4.826588558,4.048845545,0.0,0.0,28.11,16.59333333,2700,2900,1800,4200,0.13,3.582,24.7,24.86,4.774,3.0,30.32,21.63,0,1,0,0,0,0,1,1,0,0,0,0,600.61,453.69,81,1,174,152,4,1,28,1,0,0,10,0,0,0,14,0,4,0,2,0,0,1,2,1,82,3,6.995,24.335,6,2,5.6,4.2,225,229,12.0,8.0,3.5745400000000003,2.96771
1598,Pb,Nb,30.34142301,18.00213298,207.2,92.90638,2022.0,5017.0,46.0,170.0,14,5,146,164,11340.0,8570.0,1.15,1.64,2.33,1.6,7.4166300000000005,6.75885,0.0,0.0,-3.62902961,-10.09332153,3.830865877,3.312897187,4.826588558,4.173988903,0.0,0.0,28.11,18.18,2700,8500,1800,8800,0.13,0.265,24.7,24.6,4.774,30.0,30.32,18.15,0,0,0,1,0,0,1,1,0,0,0,0,600.61,2750.0,81,47,174,143,4,7,28,5,0,6,10,4,0,0,14,0,4,0,2,0,0,1,2,1,82,41,6.995,15.7,6,5,5.6,38.0,225,229,12.0,8.0,3.5745400000000003,2.87565
1599,Pb,Np,30.34142301,19.24483901,207.2,237.0,2022.0,4273.0,46.0,0.0,14,3,146,190,11340.0,20450.0,1.15,0.0,2.33,1.36,7.4166300000000005,6.2657,0.0,0.0,-3.62902961,-12.94031436,3.830865877,3.329442683,4.826588558,4.194834921,0.0,0.0,28.11,18.45375,2700,0,1800,0,0.13,0.0,24.7,0.0,4.774,3.2,30.32,19.22,0,0,0,0,0,1,1,1,0,0,0,0,600.61,917.0,81,22,174,175,4,19,28,7,0,9,10,1,0,10,14,4,4,0,2,0,0,0,2,2,82,93,6.995,24.8,6,7,5.6,0.0,225,62,12.0,4.0,3.5745400000000003,2.4862599999999997
1600,Pb,Pm,30.34142301,33.14754856,207.2,145.0,2022.0,3273.0,46.0,33.0,14,3,146,199,11340.0,7264.0,1.15,1.21,2.33,1.155,7.4166300000000005,5.582000000000001,0.0,0.0,-3.62902961,-4.744621343,3.830865877,4.075342789,4.826588558,5.134610166,0.0,0.0,28.11,33.8425,2700,9500,1800,3100,0.13,0.0,24.7,0.0,4.774,0.0,30.32,33.67,0,0,0,0,0,1,1,1,0,0,0,0,600.61,1373.0,81,21,174,185,4,9,28,7,0,0,10,0,0,9,14,5,4,0,2,0,0,0,2,2,82,61,6.995,30.1,6,6,5.6,18.0,225,194,12.0,12.0,3.5745400000000003,3.6390800000000003
1601,Pb,Se,30.34142301,27.20880463,207.2,78.96,2022.0,958.0,46.0,8.3,14,16,146,120,11340.0,4819.0,1.15,0.0,2.33,2.55,7.4166300000000005,9.75239,0.0,0.799,-3.62902961,-3.47079191,3.830865877,3.7286790069999998,4.826588558,4.697841169,0.0,0.0,28.11,25.92,2700,2200,1800,6000,0.13,0.321,24.7,25.363000000000003,4.774,6.69,30.32,29.81,0,0,0,0,0,0,1,0,0,0,0,1,600.61,494.0,81,89,174,118,4,2,28,16,0,0,10,10,0,0,14,0,4,2,2,4,0,0,2,2,82,34,6.995,3.77,6,4,5.6,3.7,225,14,12.0,2.0,3.5745400000000003,2.364
1602,Pb,Sn,30.34142301,26.96678526,207.2,118.71,2022.0,2875.0,46.0,58.0,14,14,146,139,11340.0,7310.0,1.15,1.24,2.33,1.96,7.4166300000000005,7.34392,0.0,0.0,-3.62902961,-3.96104709,3.830865877,4.052840562,4.826588558,5.106259136,0.0,0.0,28.11,33.285,2700,2600,1800,1600,0.13,0.22699999999999998,24.7,26.99,4.774,7.15,30.32,27.05,0,0,0,0,0,0,1,1,0,0,0,0,600.61,505.08,81,80,174,155,4,4,28,14,0,0,10,10,0,0,14,0,4,4,2,2,0,0,2,2,82,50,6.995,7.06,6,5,5.6,18.0,225,141,12.0,4.0,3.5745400000000003,2.87792
1603,Pb,Ta,30.34142301,18.04672956,207.2,180.94788,2022.0,5731.0,46.0,200.0,14,5,146,170,11340.0,16650.0,1.15,1.63,2.33,1.5,7.4166300000000005,7.54957,0.0,0.0,-3.62902961,-11.85139954,3.830865877,3.309248619,4.826588558,4.169391995,0.0,0.0,28.11,18.12,2700,2300,1800,4800,0.13,0.14,24.7,25.36,4.774,36.57,30.32,17.65,0,0,0,1,0,0,1,1,0,0,0,0,600.61,3290.0,81,48,174,145,4,7,28,19,0,7,10,3,0,0,14,14,4,0,2,0,0,0,2,2,82,73,6.995,13.1,6,6,5.6,69.0,225,229,12.0,8.0,3.5745400000000003,2.8727
1604,Pb,Tb,30.34142301,32.10949276,207.2,158.92535,2022.0,3503.0,46.0,38.7,14,3,146,194,11340.0,8219.0,1.15,1.22,2.33,1.21,7.4166300000000005,5.8638,0.0,0.0,-3.62902961,-4.629217697,3.830865877,3.988997542,4.826588558,5.025821971,0.0,0.0,28.11,31.73666667,2700,9500,1800,3100,0.13,0.182,24.7,28.91,4.774,10.15,30.32,31.95,0,0,0,0,0,1,1,1,0,0,0,0,600.61,1629.0,81,29,174,176,4,5,28,11,0,0,10,0,0,5,14,9,4,0,2,0,0,0,2,2,82,65,6.995,25.5,6,6,5.6,22.0,225,194,12.0,12.0,3.5745400000000003,3.54101
1605,Pb,Tc,30.34142301,14.15101151,207.2,98.0,2022.0,4538.0,46.0,0.0,14,7,146,147,11340.0,11500.0,1.15,1.81,2.33,1.9,7.4166300000000005,7.28,0.0,0.0,-3.62902961,-10.355151199999998,3.830865877,3.057056135,4.826588558,3.851649375,0.0,0.0,28.11,14.285,2700,0,1800,0,0.13,0.0,24.7,0.0,4.774,33.29,30.32,14.22,0,0,0,1,0,0,1,1,0,0,0,0,600.61,2430.0,81,53,174,136,4,5,28,7,0,5,10,5,0,0,14,0,4,0,2,0,0,0,2,2,82,43,6.995,11.4,6,5,5.6,0.0,225,194,12.0,12.0,3.5745400000000003,2.72536
1606,Pb,Tl,30.34142301,28.64087656,207.2,204.3833,2022.0,1746.0,46.0,43.0,14,13,146,145,11340.0,11850.0,1.15,1.12,2.33,1.62,7.4166300000000005,6.108194,0.0,0.0,-3.62902961,-2.27267753,3.830865877,3.775558738,4.826588558,4.756905929,0.0,0.0,28.11,26.91,2700,6500,1800,6500,0.13,0.129,24.7,26.32,4.774,4.1419999999999995,30.32,28.53,0,0,0,0,0,0,1,1,0,0,0,0,600.61,577.0,81,76,174,172,4,5,28,27,0,0,10,10,0,0,14,14,4,5,2,1,0,0,2,2,82,81,6.995,7.55,6,6,5.6,2.8,225,194,12.0,8.0,3.5745400000000003,3.4325300000000003
1607,Pb,V,30.34142301,13.84489822,207.2,50.9415,2022.0,3680.0,46.0,160.0,14,5,146,153,11340.0,6110.0,1.15,1.64,2.33,1.63,7.4166300000000005,6.7461899999999995,0.0,0.0,-3.62902961,-8.93926069,3.830865877,2.963255488,4.826588558,3.733467966,0.0,0.0,28.11,13.01,2700,3300,1800,3400,0.13,0.489,24.7,24.89,4.774,21.5,30.32,13.88,0,0,0,1,0,0,1,1,0,0,0,0,600.61,2183.0,81,46,174,134,4,7,28,5,0,7,10,3,0,0,14,0,4,0,2,0,0,0,2,2,82,23,6.995,12.4,6,4,5.6,47.0,225,229,12.0,8.0,3.5745400000000003,2.59229
1608,Pb,Xe,30.34142301,36952.92402,207.2,131.293,2022.0,165.0,46.0,0.0,14,18,146,140,11340.0,5.9,1.15,0.0,2.33,2.6,7.4166300000000005,12.12984,0.0,6.456,-3.62902961,0.04873128,3.830865877,4.751892136,4.826588558,5.987008929,0.0,0.0,28.11,53.65,2700,0,1800,0,0.13,0.158,24.7,20.785999999999998,4.774,2.27,30.32,57.83,0,0,0,0,0,0,1,0,0,0,0,1,600.61,161.3,81,102,174,0,4,0,28,18,0,0,10,10,0,0,14,0,4,0,2,6,0,0,2,2,82,54,6.995,4.044,6,5,5.6,0.0,225,225,12.0,12.0,3.5745400000000003,4.85032
1609,Pb,Y,30.34142301,33.01321288,207.2,88.90585,2022.0,3618.0,46.0,41.0,14,3,146,190,11340.0,4472.0,1.15,1.21,2.33,1.22,7.4166300000000005,6.2173,0.0,0.0,-3.62902961,-6.464599775,3.830865877,4.015150874,4.826588558,5.058773104,0.0,0.0,28.11,32.365,2700,9800,1800,2600,0.13,0.298,24.7,26.53,4.774,11.39,30.32,32.97,0,0,0,1,0,0,1,1,0,0,0,0,600.61,1799.0,81,12,174,179,4,9,28,3,0,9,10,1,0,0,14,0,4,0,2,0,0,0,2,2,82,39,6.995,22.7,6,5,5.6,26.0,225,194,12.0,12.0,3.5745400000000003,3.5339099999999997
1610,Pb,Yb,30.34142301,43.73967194,207.2,173.054,2022.0,1469.0,46.0,31.0,14,3,146,187,11340.0,6570.0,1.15,0.92,2.33,1.26,7.4166300000000005,6.25416,0.0,0.0,-3.62902961,-1.47410408,3.830865877,4.0864514110000005,4.826588558,5.148606152,0.0,0.0,28.11,34.12,2700,9500,1800,3100,0.13,0.155,24.7,26.74,4.774,7.66,30.32,41.17,0,0,0,0,0,1,1,1,0,0,0,0,600.61,1092.0,81,39,174,190,4,0,28,16,0,0,10,0,0,0,14,14,4,0,2,0,0,0,2,2,82,70,6.995,20.9,6,6,5.6,9.9,225,225,12.0,12.0,3.5745400000000003,3.8532
1611,Pd,As,14.69838627,21.72396574,106.42,74.9216,3236.0,887.0,180.0,22.0,10,15,139,119,12023.0,5727.0,1.67,1.44,2.2,2.18,8.3369,9.7886,0.0,0.0,-5.13777457,-4.650889115,3.0659471110000003,3.539684396,3.8628513030000002,4.459722881,0.0,0.0,14.41,22.175,3200,3300,8000,4000,0.244,0.32899999999999996,25.98,24.64,16.74,24.44,14.72,21.52,0,0,1,0,0,0,1,1,0,1,0,0,1828.05,1090.0,62,84,142,115,0,3,10,15,0,0,10,10,0,0,0,0,0,3,0,3,0,0,0,2,46,33,4.8,4.31,5,4,44.0,0.0,225,166,12.0,3.0,2.79543,2.5579
1612,Pd,B,14.69838627,7.297767265,106.42,10.811,3236.0,4273.0,180.0,320.0,10,13,139,84,12023.0,2460.0,1.67,1.75,2.2,2.04,8.3369,8.29802,0.0,1.524,-5.13777457,-6.677698154,3.0659471110000003,2.429779429,3.8628513030000002,3.0613302489999996,0.0,0.0,14.41,7.1725,3200,2900,8000,2000,0.244,1.026,25.98,11.087,16.74,50.2,14.72,7.75,0,0,1,0,0,0,1,0,0,1,0,0,1828.05,2348.0,62,72,142,88,0,5,10,3,0,0,10,0,0,0,0,0,0,5,0,1,0,0,0,2,46,5,4.8,3.03,5,2,44.0,0.0,225,166,12.0,5.5,2.79543,1.7253599999999998
1613,Pd,Ca,14.69838627,42.9371873,106.42,40.078,3236.0,1757.0,180.0,17.0,10,2,139,176,12023.0,1550.0,1.67,0.91,2.2,1.0,8.3369,6.11316,0.0,0.0,-5.13777457,-1.948329565,3.0659471110000003,4.2272603239999995,3.8628513030000002,5.3260142660000005,0.0,0.0,14.41,37.77,3200,3900,8000,1500,0.244,0.647,25.98,25.929000000000002,16.74,8.54,14.72,44.19,0,1,1,0,0,0,1,1,0,0,0,0,1828.05,1115.0,62,7,142,201,0,0,10,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,46,20,4.8,25.73333333,5,4,44.0,7.4,225,225,12.0,12.0,2.79543,3.89661
